,Tweets,Translated,polarity_score,analysis_result
106,kemarin covid merajalela pdhl kamu ingetin tetap belanja shopping say benar selang seminggu lngsng kena satu per satu kemarin shoppping di fikirannya apa covid takut sudah vaksin serem makanya jangan takabur ah jadi orang,"yesterday, covid was rampant, even though you remember to keep shopping, i'm right, after a week, i immediately got hit one by one yesterday shopping on my mind, is covid afraid that the vaccine is scary, so don't be arrogant, become a person",-0.2714285714285714,Negative
107,cinta bangsa negara takut virus corona pelajar purwarta berani suntik vaksin covid ppkm indonesia pulih segera,"love for the nation, the country is afraid of the corona virus, purwarta students dare to inject the covid ppkm vaccine, indonesia will recover soon",-0.0499999999999999,Negative
108,tadi siang adu argumen sama stranger ig tentang covid lah kaya ngebandingin indonesia vs amerika indo vaksin kasus malah naek belom buka masker di us katanya buka masker party vaksin,"this afternoon, i had an argument with a stranger ig about covid, it's like comparing indonesia vs. america, indo vaccine cases have gone up, they haven't taken off masks in the us, they said, open masks for party vaccines",0.0,Positive
109,ahirnya tumbang aku panasnya tinggi bngt kepala pusing batuk vaksin besok rencana mau swab mudahan bukan covid,"in the end i fell, i had a very high fever, my head was dizzy, i coughed for vaccines, tomorrow i plan to take a swab, hopefully it won't be covid",0.08,Positive
110,memang covid di indonesia makan uang vaksin palsu gini,"indeed, covid in indonesia eats fake vaccine money like this",-0.5,Negative
111,kalau wes omongan karo wong percoyo covid po vaksin po apa kui terimo meneng wae ndak malah ketok podo goblok e,"if you talk to someone who believes in covid or vaccine, what if you receive it?",0.0,Positive
112,kayaknya memang sengaja bikin headline heboh deh waktu mereka pernah bikin headline misleading soal nakes indonesia tetap kena covid meski vaksin x padahal bodi berita disebut rata bergejala isoman,"i think it was intentional to make the headlines stir up when they once made misleading headlines about indonesian health workers still getting covid even though the x vaccine, even though the body of the news is said to be average, with isomanic symptoms",0.175,Positive
113,polisi tangkap tersangka pemalsuan sertifikat vaksin covid kabar hari tvone,police arrest suspect for forgery of covid vaccine certificate,-0.05,Negative
114,wajib ko lagian covid selesai namanya virus akan tetap tetapi memang pandeminya harus selesai akan sebagian orang vaksin sebagian orang tidak vaksin biasa setelah antibodi tubuh berdamai si virus,"it's mandatory, anyway, covid is over, the name of the virus will still be, but indeed the pandemic must be over, some people will vaccinate, some people don't get the usual vaccine, after the body's antibodies make peace with the virus",0.125,Positive
115,riset antibodi covid vaksin sinovac turun persen hari vaksin sinovac makin misteruuss sekeluarga insyaallah mau pake vaksin nusantara insyaallah efikasinya sesuai tinggal adili terawan bliau putra ina,"covid antibody research for the sinovac vaccine has decreased per day for the sinovac vaccine, it's even more mysterious as a family, god willing, you want to use the indonesian archipelago vaccine, god willing, the efficacy will be in accordance with the law.",0.1981481481481481,Positive
116,siti fadilah supari merasa heran vaksin covid berjalan padahal virus bermutasi terus,siti fadilah supari was surprised that the covid vaccine was running even though the virus was constantly mutating,0.1,Positive
117,hipotesis penerima suntikan mati kerana covid akibat vaksin disuntik ppv adakah baru hendak didakwa di mahkamah isu babit nyawa tindakan disiplin ubah apa apa kecuaian takkan dengar cerita vaksin dijual,"the hypothesis that the recipient of the injection died due to covid due to the ppv vaccine was injected, are they going to be sued in court for the issue of life, disciplinary action, change what, what is negligence, will not listen to the story of the vaccine being sold",-0.125,Negative
118,karena concern utamanya covid komorbidnya memperparah covidnya kalau kipi karena imun tubuh tiap orang caranya beda beda respon vaksin shg reaksinya beda beda,"because the main concern is co-morbid co-morbidities, which exacerbate the covid. if kipi is because everyone's body's immunity is different, the response to vaccines is different, so the reactions are different",0.0083333333333333,Positive
119,sedang disaat pengen nampol orang sok gapercaya covid sok speak up konspirasi malah jadi sales dadakan gerakan anti vaksin dengan pede ngmng positive sekarang yee kontol kalau mau mati sono mati sendiri gausa ngajak orang kalau gapercaya yauda diem simpen sendiri,"meanwhile, when i want to punch people who pretend they don't believe in covid, they pretend to speak up about conspiracies, instead they become salesmen of the anti-vaccine movement with confidence that is positive, now it's a dick, if you want to die, you can die alone, don't invite people, if you don't believe in it, just keep it to yourself",0.1424242424242424,Positive
120,terus kalau mau vaksin syaratnya sehat terus negatif covid swab bayar terus masyarakat akar rumput mana mau rela mengeluarkan uangnya buat test swab terus vaksin,"then if you want a vaccine, you have to be healthy and negative for covid-swab, pay for it, then which grassroots community is willing to spend money for the swab test and then for the vaccine",0.15,Positive
121,jangan terhasut warga papua barat diimbau menolak vaksin covid berita harian teratas,"don't be incited by the people of west papua, they are advised to refuse the covid vaccine, the top daily news",0.25,Positive
122,vaksin buat belum pernah positif covid siapa tau pernah positif tanpa gejala berhubung minimnya tes harus berbayar tidak tau pernah positif apa ngk,vaccines for those who have never been positive for covid who knows who have been positive without symptoms due to the lack of tests that have to be paid don't know whether they have ever been positive or not,0.0539772727272727,Positive
123,kok jadi maksa toh pemerintah bahkan who mewajibkan vaksin harapan vaksin juga covid selesai ppkm psbb pembatasan apalah capek gegara covid tidak satu orang semua,"how come the government is forcing the government, even those who require vaccines, hope that vaccines will also be finished with ppkm psbb restrictions, what's tired because of covid, not all of them",-0.05,Negative
124,khabar sedih sahabat ayahnya dijangkit covid ditidurkan bantuan alat pernafasan vaksin bersyukurlah takyah compare vaksin apa orang ramai yang belum dapat vaksin sedang bertarung nyawa sekarang,"sad news, his father's friend was infected with covid and was put to sleep with the help of a ventilator, the vaccine, be grateful, don't compare the vaccine, what are the people who have not received the vaccine, who are fighting for their lives now",0.25,Positive
125,kiranya cucuk vaksin kosong nak maintain kes covid supaya diaorang selesa duduk atas hurm kena mengena ke nak jual vaksin,i hope the vaccine is empty to maintain the covid case so that he is comfortable sitting on the hurm when he has to sell the vaccine,0.2,Positive
126,orang bagi vaksin kosong ni la orang dapat covid cepat,people who give empty vaccines are people who get covid fast,0.1166666666666666,Positive
127,hoax potongan video berita kompas tv narasi vaksin covid palsu via,hoax video clip news kompas tv fake covid vaccine narrative via,0.0,Positive
128,kalau percaya covid tidak ikutan prokes goblok namanya namanya penyakit ada kalau vaksin tidak masalah riset dulu berhak menentukan apa masuk kedalam tubuh kita tetapi tetap vaksin bukannya engga sama sekali,"if you believe that covid doesn't take part in the health program, it's an idiot. it's called a disease. if the vaccine isn't a problem, research first has the right to determine what enters our body, but still, the vaccine isn't not at all.",-0.088095238095238,Negative
129,imagine ahh vaksin hasil curi takda kesan langsung benda tu benda curi habis sedara korang mati covid hah ke menyesal,"imagine ahh, the stolen vaccine has no direct effect, the stolen thing is gone before you know it, you die of covid, do you regret it?",0.1,Positive
130,nyesel gua kemarin banyaknya vaksin az malah vaksin malah kemakan efek vaksin az lebih parah padahal malah skrng efek vaksin sinovac positif covid kalau beli vaksin moderna pfizer masalah dah gua bayar,"i regret yesterday that there were so many az vaccines that the vaccine actually consumed the effect of the az vaccine was even worse, even though now the sinovac vaccine effect is positive for covid. if i buy the moderna pfizer vaccine, i have paid for the problem.",0.009090909090909,Positive
131,alhamdulillah vaksin x sinopharm gejala samasekali minggu sempet kontak sama pasien covid bahkan tinggal satu rumah sempet demam hari pusing hasil test negatif kayanya karna terlalu kepikiran takut terbukti imun lebih kuat penularan,"thank god, the x sinopharm vaccine, symptoms at all weeks, i had contact with a covid patient, even living in one house, i had a fever, a day of dizziness, the test result was negative, i think, because i was too worried, i was afraid it would prove that the immune system is stronger",-0.3999999999999999,Negative
132,iya tau komorbid istilahnya penyakit bawaan yang tanyakan kenapa kalau abis vaksin gejalanya parah dibilang akibat adanya penyakit bawaan kalau kena covid parah dibilang parahnya ada penyakit bawaan yang tanyakan,"yes, you know comorbid is the term congenital disease. i ask why if after the vaccine the symptoms are severe, you say the result of a congenital disease.",-0.125,Negative
133,nuntut pandemi cepet selesai percaya covid tidak taat prokes gamau vaksin mending mati,"demand that the pandemic be over quickly, believe that covid doesn't comply with the health program, don't want the vaccine, it's better to die",0.3333333333333333,Positive
134,keluargaku antek negara jadi divaksin duluan giliran pekerja serabutan gulung koming cari vaksin jika divaksin kena covid auto dirumahkan puji tuhan vaksin sekarang,my family's minions of the state are vaccinated first it's the turn of odd jobs to roll up koming looking for a vaccine if vaccinated you get covid auto lay off thank god the vaccine is now,0.0416666666666666,Positive
